latitude,longitude,total_frp,avg_frp,max_frp,fire_count,avg_brightness,max_brightness,acq_datetime_min,acq_datetime_max,fire_intensity_score
-36.050000000000004,144.20000000000002,1.8,1.8,1.8,1,336.1,336.1,2019-10-29 03:12:00,2019-10-29 03:12:00,0.0
-36.050000000000004,146.95000000000002,94.4,15.73,61.5,6,345.87,358.8,2019-12-08 04:06:00,2020-01-09 04:06:00,0.1
-36.050000000000004,147.0,66.9,22.3,46.1,3,340.67,352.3,2019-12-10 04:10:00,2019-12-10 05:06:00,0.1
-36.050000000000004,147.3,2.2,2.2,2.2,1,332.2,332.2,2019-09-30 04:01:00,2019-09-30 04:01:00,0.0
-36.050000000000004,147.55,606.4,13.78,65.2,44,331.43,367.0,2019-12-31 04:29:00,2020-01-09 04:06:00,0.7
-36.050000000000004,147.6,3505.6,25.4,354.7,138,328.74,390.7,2019-12-30 13:11:00,2020-01-04 04:00:00,3.9
-36.050000000000004,147.65,5417.3,64.49,1770.6,84,338.68,500.0,2019-12-30 13:11:00,2020-01-04 04:00:00,6.1
-36.050000000000004,147.70000000000002,2946.6,19.64,137.5,150,339.17,382.8,2019-12-30 13:11:00,2019-12-30 15:12:00,3.3
-36.050000000000004,147.75,9999.9,62.11,515.1,161,356.23,417.2,2019-12-30 13:11:00,2019-12-31 14:54:00,11.2
-36.050000000000004,147.8,18590.2,77.14,2587.3,241,336.25,492.6,2019-12-30 13:11:00,2020-01-11 14:48:00,20.8
-36.050000000000004,147.85,20878.1,64.44,1378.0,324,346.43,489.5,2019-12-30 15:12:00,2020-01-04 04:00:00,23.4
-36.050000000000004,147.9,1065.4,24.21,273.6,44,347.3,405.7,2019-12-31 12:16:00,2020-01-04 04:00:00,1.2
-36.050000000000004,147.95000000000002,3.5,3.5,3.5,1,336.5,336.5,2020-01-04 04:00:00,2020-01-04 04:00:00,0.0
-36.050000000000004,148.25,54.6,7.8,34.6,7,325.7,342.0,2020-01-04 04:00:00,2020-01-14 04:12:00,0.1
-36.050000000000004,148.3,3877.4,29.6,1682.1,131,328.83,503.5,2020-01-04 04:00:00,2020-01-14 15:40:00,4.3
-36.050000000000004,148.35,8354.4,103.14,534.0,81,344.43,504.7,2020-01-04 04:00:00,2020-01-14 23:30:00,9.4
-36.050000000000004,148.4,7263.6,95.57,822.8,76,357.34,505.5,2020-01-03 03:20:00,2020-01-14 15:30:00,8.1
-36.050000000000004,148.45000000000002,5612.5,31.35,425.6,179,330.36,383.5,2020-01-01 03:12:00,2020-01-14 15:30:00,6.3
-36.050000000000004,148.5,1766.8,73.62,392.7,24,340.4,444.9,2020-01-03 04:55:00,2020-01-04 04:00:00,2.0
-36.050000000000004,148.55,21.2,21.2,21.2,1,331.2,331.2,2020-01-13 03:55:00,2020-01-13 03:55:00,0.0
-36.050000000000004,148.6,137.4,4.04,17.7,34,315.79,351.9,2020-01-13 02:48:00,2020-01-14 15:30:00,0.2
-36.050000000000004,149.15,145.4,9.09,21.4,16,341.32,367.0,2020-01-01 14:36:00,2020-01-02 04:36:00,0.2
-36.050000000000004,149.35,653.4,18.15,99.5,36,332.85,367.0,2020-01-26 03:25:00,2020-01-30 15:40:00,0.7
-36.050000000000004,149.4,121.5,60.75,92.7,2,329.15,334.9,2020-01-26 03:25:00,2020-01-30 04:40:00,0.1
-36.050000000000004,149.45000000000002,6500.2,22.41,340.0,290,331.02,367.0,2020-01-26 12:50:00,2020-01-30 15:40:00,7.3
-36.050000000000004,149.5,3257.5,18.2,244.5,179,328.05,394.0,2020-01-03 15:36:00,2020-01-30 15:30:00,3.7
-36.050000000000004,149.55,2909.9,27.2,178.7,107,340.74,387.8,2019-12-31 14:54:00,2020-01-14 04:12:00,3.3
-36.050000000000004,149.6,123.9,4.13,17.9,30,314.37,335.9,2019-12-31 14:54:00,2020-01-14 04:12:00,0.1
-36.050000000000004,149.65,200.9,3.46,76.8,58,311.08,361.6,2019-12-31 14:54:00,2020-01-04 04:00:00,0.2
-36.050000000000004,149.70000000000002,1617.8,11.39,448.4,142,319.12,426.4,2019-12-31 14:54:00,2020-01-04 15:18:00,1.8
-36.050000000000004,149.75,22795.6,77.27,1734.6,295,337.63,504.1,2019-12-31 14:54:00,2020-01-04 15:18:00,25.6
-36.050000000000004,149.8,5984.5,23.02,2848.5,260,323.55,491.7,2019-12-30 13:11:00,2020-01-04 15:18:00,6.7
-36.050000000000004,149.85,1612.7,12.13,153.6,133,323.27,373.3,2019-12-29 13:48:00,2020-01-03 23:45:00,1.8
-36.050000000000004,149.9,9961.6,87.38,842.9,114,348.05,435.1,2019-12-29 13:48:00,2019-12-31 14:54:00,11.2
-36.050000000000004,149.95000000000002,2184.5,17.91,656.1,122,319.47,412.8,2019-12-30 14:49:00,2020-01-29 14:06:00,2.4
-36.050000000000004,150.0,2104.4,19.67,296.5,107,324.91,367.0,2020-01-13 04:30:00,2020-01-29 14:06:00,2.4
-36.050000000000004,150.05,561.0,9.2,66.0,61,320.78,367.0,2020-01-23 04:42:00,2020-01-30 15:30:00,0.6
-36.0,136.70000000000002,22304.2,297.39,1801.0,75,373.19,500.9,2020-01-03 04:18:00,2020-01-03 05:00:00,25.0
-36.0,136.75,28696.7,422.01,1801.0,68,400.91,506.6,2020-01-03 04:18:00,2020-01-03 05:00:00,32.2
-36.0,136.8,4780.8,111.18,1178.9,43,391.29,506.6,2020-01-03 04:18:00,2020-01-03 05:00:00,5.4
-36.0,136.85,455.8,50.64,106.2,9,362.0,419.7,2020-01-03 05:00:00,2020-01-30 04:12:00,0.5
-36.0,136.9,3132.9,66.66,280.7,47,350.76,368.5,2020-01-03 05:00:00,2020-01-30 04:12:00,3.5
-36.0,136.95000000000002,1941.7,66.96,97.9,29,343.66,367.0,2020-01-05 03:42:00,2020-01-09 04:06:00,2.2
-36.0,137.0,11614.0,161.31,546.1,72,358.15,396.6,2020-01-05 03:42:00,2020-01-12 04:48:00,13.0
-36.0,137.05,2909.8,111.92,526.4,26,357.57,395.2,2020-01-05 04:45:00,2020-01-12 04:50:00,3.3
-36.0,137.1,17.2,8.6,16.2,2,316.15,333.7,2020-01-12 04:50:00,2020-01-12 16:06:00,0.0
-36.0,137.15,14.3,7.15,8.5,2,331.65,331.7,2020-01-19 04:18:00,2020-01-19 04:18:00,0.0
-36.0,141.3,4.5,4.5,4.5,1,348.4,348.4,2019-10-21 04:06:00,2019-10-21 04:06:00,0.0
-36.0,141.35,3.4,3.4,3.4,1,337.1,337.1,2019-09-13 04:20:00,2019-09-13 04:20:00,0.0
-36.0,141.70000000000002,3.1,3.1,3.1,1,333.7,333.7,2019-12-13 15:30:00,2019-12-13 15:30:00,0.0
-36.0,141.85,18.3,6.1,8.7,3,333.23,350.9,2019-12-07 04:24:00,2019-12-07 15:42:00,0.0
-36.0,143.8,8.0,4.0,4.0,2,331.55,333.7,2019-09-20 03:49:00,2019-09-20 03:49:00,0.0
-36.0,144.1,10.3,10.3,10.3,1,367.0,367.0,2019-12-09 03:48:00,2019-12-09 03:48:00,0.0
-36.0,145.1,4.2,1.05,2.4,4,306.9,322.0,2019-11-23 15:06:00,2020-01-07 14:24:00,0.0
-36.0,145.15,3.2,3.2,3.2,1,316.0,316.0,2020-01-06 14:42:00,2020-01-06 14:42:00,0.0
-36.0,145.45000000000002,3.7,3.7,3.7,1,338.2,338.2,2019-09-03 04:08:00,2019-09-03 04:08:00,0.0
-36.0,145.6,8.3,8.3,8.3,1,305.4,305.4,2019-09-10 00:14:00,2019-09-10 00:14:00,0.0
-36.0,146.15,17.6,3.52,10.2,5,324.42,367.0,2020-01-11 05:06:00,2020-01-11 14:48:00,0.0
-36.0,147.5,5.2,5.2,5.2,1,339.2,339.2,2019-10-20 04:24:00,2019-10-20 04:24:00,0.0
-36.0,147.55,81.2,5.08,15.2,16,325.86,367.0,2019-12-30 13:11:00,2020-01-01 04:54:00,0.1
-36.0,147.6,1772.7,28.14,255.2,63,326.16,397.0,2019-12-30 13:11:00,2019-12-31 14:54:00,2.0
-36.0,147.65,4474.3,45.66,945.5,98,333.18,460.7,2019-12-30 13:11:00,2019-12-30 15:12:00,5.0
-36.0,147.70000000000002,1543.9,12.65,103.6,122,326.19,363.9,2019-12-30 13:11:00,2020-01-01 03:12:00,1.7
-36.0,147.75,700.2,9.21,130.4,76,333.0,369.9,2019-12-30 13:11:00,2020-01-11 14:48:00,0.8
-36.0,147.8,4351.3,18.13,299.5,240,331.79,396.1,2019-12-30 15:12:00,2020-01-14 15:30:00,4.9
-36.0,147.85,7719.5,120.62,1661.1,64,353.08,501.8,2020-01-03 04:18:00,2020-01-09 15:25:00,8.7
-36.0,147.9,32.6,8.15,26.0,4,326.82,342.6,2019-09-20 03:49:00,2020-01-05 15:00:00,0.0
-36.0,148.25,592.4,10.77,55.1,55,324.82,367.0,2020-01-04 04:00:00,2020-01-14 15:30:00,0.7
-36.0,148.3,18479.4,75.74,847.3,244,347.33,461.0,2019-12-31 14:54:00,2020-01-14 15:30:00,20.7
-36.0,148.35,24818.7,74.53,711.4,333,348.29,504.9,2019-12-31 14:54:00,2020-01-04 04:00:00,27.8
-36.0,148.4,34275.9,250.19,1423.6,137,375.83,505.6,2020-01-02 15:54:00,2020-01-04 04:00:00,38.4
-36.0,148.45000000000002,2805.0,85.0,471.3,33,367.87,503.9,2020-01-04 04:00:00,2020-01-04 04:00:00,3.1
-36.0,148.6,349.3,11.64,57.7,30,331.77,367.0,2020-01-08 04:24:00,2020-01-14 04:12:00,0.4
-36.0,149.3,1932.7,30.2,299.9,64,335.96,367.0,2020-01-23 03:00:00,2020-01-29 03:55:00,2.2
-36.0,149.35,17356.3,45.2,1885.9,384,335.26,472.6,2020-01-04 04:00:00,2020-01-30 15:30:00,19.5
-36.0,149.4,2597.5,78.71,762.0,33,352.9,454.2,2020-01-04 04:00:00,2020-01-28 03:06:00,2.9
-36.0,149.45000000000002,374.0,17.0,68.7,22,330.59,367.0,2020-01-04 04:00:00,2020-01-14 15:30:00,0.4
-36.0,149.5,6069.1,27.34,541.1,222,331.4,414.1,2019-12-30 03:54:00,2020-01-14 04:12:00,6.8
-36.0,149.55,4101.9,23.71,293.6,173,336.17,392.1,2019-12-30 13:11:00,2020-01-04 04:00:00,4.6
-36.0,149.6,5576.9,25.01,663.8,223,332.72,446.3,2019-12-31 14:54:00,2020-01-04 04:00:00,6.3
-36.0,149.65,9892.7,28.18,1430.5,351,329.6,464.7,2019-12-31 14:54:00,2020-01-04 04:00:00,11.1
-36.0,149.70000000000002,18780.0,79.91,2506.2,235,357.61,500.0,2020-01-01 12:55:00,2020-01-04 15:18:00,21.1
-36.0,149.75,17966.5,131.14,956.9,137,367.28,466.1,2020-01-03 12:45:00,2020-01-04 04:00:00,20.1
-36.0,149.8,2826.5,22.26,173.9,127,337.95,367.0,2020-01-01 12:55:00,2020-01-04 04:00:00,3.2
-36.0,149.85,6738.0,21.95,622.2,307,328.99,388.4,2019-12-30 03:54:00,2020-01-04 04:00:00,7.6
-36.0,149.9,3889.8,20.05,208.5,194,328.88,368.3,2019-12-29 13:48:00,2020-01-13 15:48:00,4.4
-36.0,149.95000000000002,1657.8,8.25,70.6,201,323.7,367.0,2019-12-31 14:54:00,2020-01-23 16:00:00,1.9
-36.0,150.0,2948.6,12.34,296.5,239,323.39,369.6,2020-01-01 14:36:00,2020-01-30 15:30:00,3.3
-36.0,150.05,1749.4,11.36,151.0,154,324.81,381.5,2020-01-23 04:42:00,2020-01-30 12:25:00,2.0
-36.0,150.1,90.1,6.01,20.6,15,322.74,367.0,2020-01-26 15:06:00,2020-01-30 04:12:00,0.1
-35.95,136.6,4519.2,70.61,584.4,64,347.25,443.8,2020-01-03 04:18:00,2020-01-09 05:42:00,5.1
-35.95,136.65,3100.5,64.59,366.3,48,361.82,370.4,2020-01-03 04:18:00,2020-01-09 05:42:00,3.5
-35.95,136.70000000000002,7913.8,104.13,368.9,76,370.63,438.3,2020-01-03 04:18:00,2020-01-03 05:00:00,8.9
-35.95,136.75,18961.1,296.27,784.9,64,391.23,505.4,2020-01-03 04:18:00,2020-01-03 05:00:00,21.3
-35.95,136.8,6147.9,96.06,681.3,64,378.86,505.3,2020-01-03 04:18:00,2020-01-07 16:00:00,6.9
-35.95,136.85,3668.8,262.06,1849.1,14,406.68,505.3,2020-01-03 05:00:00,2020-01-03 05:00:00,4.1
-35.95,136.9,32.6,32.6,32.6,1,342.0,342.0,2020-01-03 05:00:00,2020-01-03 05:00:00,0.0
-35.95,137.0,215.1,21.51,75.2,10,324.08,367.0,2019-12-20 04:48:00,2020-01-11 14:48:00,0.2
-35.95,137.05,1005.6,19.34,121.9,52,337.11,367.0,2019-12-20 15:00:00,2020-01-13 04:30:00,1.1
-35.95,137.1,1940.9,39.61,341.0,49,340.19,370.5,2020-01-05 04:45:00,2020-01-09 04:20:00,2.2
-35.95,137.15,1807.3,200.81,970.2,9,354.92,421.6,2020-01-09 01:45:00,2020-01-09 04:20:00,2.0
-35.95,137.20000000000002,3634.7,165.21,1003.0,22,355.44,423.0,2020-01-09 01:45:00,2020-01-13 04:30:00,4.1
-35.95,140.25,3.1,3.1,3.1,1,325.3,325.3,2019-10-16 04:00:00,2019-10-16 04:00:00,0.0
-35.95,145.5,5.4,5.4,5.4,1,341.9,341.9,2019-09-02 04:26:00,2019-09-02 04:26:00,0.0
-35.95,145.70000000000002,2.3,2.3,2.3,1,329.2,329.2,2019-10-18 03:18:00,2019-10-18 03:18:00,0.0
-35.95,145.8,0.8,0.8,0.8,1,295.3,295.3,2019-09-12 14:19:00,2019-09-12 14:19:00,0.0
-35.95,146.0,0.4,0.4,0.4,1,300.7,300.7,2019-09-03 15:28:00,2019-09-03 15:28:00,0.0
-35.95,146.45000000000002,1.2,0.6,0.8,2,302.6,309.9,2019-09-03 15:28:00,2019-09-09 15:15:00,0.0
-35.95,147.05,0.8,0.8,0.8,1,299.8,299.8,2019-09-27 14:37:00,2019-09-27 14:37:00,0.0
-35.95,147.45000000000002,287.3,20.52,76.8,14,338.43,353.4,2020-01-01 03:30:00,2020-01-02 02:54:00,0.3
-35.95,147.5,11746.8,72.96,1147.1,161,342.12,408.8,2019-12-30 15:12:00,2020-01-02 04:36:00,13.2
-35.95,147.55,6564.4,43.47,736.6,151,344.13,447.3,2019-12-30 13:11:00,2020-01-01 14:36:00,7.4
-35.95,147.6,1469.0,10.96,194.9,134,330.57,386.8,2019-12-30 13:11:00,2019-12-30 15:12:00,1.6
-35.95,147.65,1355.4,16.73,247.6,81,331.55,395.6,2019-12-30 13:11:00,2019-12-31 14:54:00,1.5
-35.95,147.70000000000002,1376.2,13.9,202.0,99,322.46,374.5,2019-09-14 04:04:00,2020-01-04 15:18:00,1.5
-35.95,147.75,125.6,7.85,11.1,16,328.92,367.0,2020-01-04 15:18:00,2020-01-05 15:00:00,0.1
-35.95,147.8,85.1,7.09,12.0,12,325.82,347.8,2020-01-04 15:18:00,2020-01-04 15:18:00,0.1
-35.95,147.9,11294.7,68.04,1629.1,166,349.98,500.9,2019-12-31 14:54:00,2020-01-05 15:00:00,12.7
-35.95,147.95000000000002,15033.1,263.74,1664.1,57,367.56,502.5,2020-01-04 04:00:00,2020-01-04 13:25:00,16.9
-35.95,148.0,135.6,45.2,47.9,3,321.1,323.1,2020-01-04 13:25:00,2020-01-04 13:25:00,0.2
-35.95,148.05,8.9,8.9,8.9,1,337.7,337.7,2020-01-09 04:06:00,2020-01-09 04:06:00,0.0
-35.95,148.15,172.3,28.72,53.2,6,338.63,354.4,2020-01-08 13:05:00,2020-01-10 03:48:00,0.2
-35.95,148.20000000000002,5531.8,43.56,986.0,127,336.23,469.8,2019-12-31 12:16:00,2020-01-11 14:48:00,6.2
-35.95,148.25,2159.9,13.76,101.5,157,324.95,371.8,2019-12-31 13:53:00,2020-01-11 14:48:00,2.4
-35.95,148.3,10818.0,24.36,379.1,444,334.05,420.5,2019-12-31 14:54:00,2020-01-04 04:00:00,12.1
-35.95,148.35,16599.5,52.2,1704.8,318,336.9,504.7,2019-12-31 14:54:00,2020-01-04 04:00:00,18.6
-35.95,148.4,37625.6,221.33,1717.9,170,359.51,505.2,2020-01-01 12:55:00,2020-01-04 04:00:00,42.2
-35.95,148.45000000000002,2811.8,216.29,1442.0,13,370.98,493.4,2020-01-04 04:00:00,2020-01-04 04:00:00,3.2
-35.95,148.6,95.7,4.16,14.0,23,316.84,351.0,2020-01-08 04:24:00,2020-01-13 04:30:00,0.1
-35.95,148.65,946.6,24.91,171.6,38,347.35,367.0,2020-01-08 03:40:00,2020-01-09 15:24:00,1.1
-35.95,148.70000000000002,91.9,8.35,20.3,11,332.22,352.5,2020-01-09 04:06:00,2020-01-23 03:00:00,0.1
-35.95,148.75,788.6,37.55,283.1,21,348.18,400.3,2020-01-09 04:06:00,2020-01-23 03:00:00,0.9
-35.95,148.8,58.8,7.35,15.2,8,329.39,353.1,2020-01-08 04:24:00,2020-01-13 14:06:00,0.1
-35.95,148.85,264.4,17.63,109.2,15,322.78,345.8,2020-01-10 03:25:00,2020-01-14 15:30:00,0.3
-35.95,148.9,4428.3,21.09,241.5,210,328.21,367.0,2020-01-04 15:18:00,2020-01-14 15:30:00,5.0
-35.95,148.95000000000002,201.7,11.21,112.7,18,329.18,352.0,2020-01-09 15:24:00,2020-01-13 15:48:00,0.2
-35.95,149.3,587.8,195.93,331.9,3,349.77,365.9,2020-01-10 03:25:00,2020-01-10 03:25:00,0.7
-35.95,149.35,6782.3,28.14,329.3,241,333.7,414.1,2019-12-29 12:28:00,2020-01-30 15:30:00,7.6
-35.95,149.4,15763.5,213.02,1714.4,74,371.13,504.4,2019-12-31 14:54:00,2020-01-04 04:00:00,17.7
-35.95,149.45000000000002,4856.3,88.3,1500.6,55,342.93,495.1,2020-01-04 04:00:00,2020-01-15 03:45:00,5.4
-35.95,149.5,5976.3,25.11,302.5,238,334.37,397.7,2019-12-30 03:54:00,2020-01-30 15:30:00,6.7
-35.95,149.55,6674.3,25.47,332.5,262,337.52,413.1,2019-12-30 13:11:00,2020-01-30 15:30:00,7.5
-35.95,149.6,8248.2,87.75,611.1,94,341.75,442.1,2020-01-03 03:20:00,2020-01-10 03:48:00,9.2
-35.95,149.65,6923.4,57.7,941.3,120,343.45,441.6,2020-01-02 02:54:00,2020-01-14 04:40:00,7.8
-35.95,149.70000000000002,3861.4,83.94,632.2,46,360.91,443.6,2020-01-03 23:45:00,2020-01-13 14:06:00,4.3
-35.95,149.75,90.8,18.16,71.0,5,326.56,351.9,2020-01-04 04:00:00,2020-01-07 14:24:00,0.1
-35.95,149.8,21.6,5.4,16.3,4,301.3,306.0,2020-01-05 12:30:00,2020-01-07 16:00:00,0.0
-35.95,149.85,7.7,7.7,7.7,1,325.7,325.7,2020-01-04 04:00:00,2020-01-04 04:00:00,0.0
-35.95,149.9,3549.2,15.64,736.6,227,327.67,451.2,2019-12-29 13:48:00,2020-01-07 14:24:00,4.0
-35.95,149.95000000000002,1083.6,5.92,35.8,183,323.64,367.0,2019-12-31 12:16:00,2020-01-30 15:30:00,1.2
-35.95,150.0,903.1,7.11,60.7,127,317.96,367.0,2020-01-02 15:15:00,2020-01-30 15:30:00,1.0
-35.95,150.05,409.9,6.51,34.2,63,325.47,367.0,2020-01-23 15:35:00,2020-01-29 04:30:00,0.5
-35.9,136.55,20173.7,268.98,5611.8,75,333.16,447.8,2020-01-05 04:45:00,2020-01-13 01:20:00,22.6
-35.9,136.6,20340.3,133.82,1801.8,152,356.96,505.7,2020-01-03 00:45:00,2020-01-10 15:06:00,22.8
-35.9,136.65,16577.1,233.48,2188.0,71,366.84,500.0,2020-01-03 00:45:00,2020-01-09 01:45:00,18.6
-35.9,136.70000000000002,12265.0,180.37,837.3,68,383.24,492.4,2020-01-02 04:15:00,2020-01-03 05:00:00,13.8
-35.9,136.75,8053.6,143.81,582.4,56,375.48,486.2,2020-01-02 04:15:00,2020-01-03 05:00:00,9.0
-35.9,136.8,17828.6,405.2,1935.4,44,388.3,506.2,2020-01-03 04:18:00,2020-01-03 05:00:00,20.0
-35.9,136.85,248.3,49.66,53.4,5,352.28,353.9,2020-01-03 05:00:00,2020-01-03 05:00:00,0.3
-35.9,136.9,0.6,0.6,0.6,1,295.3,295.3,2020-01-05 15:00:00,2020-01-05 15:00:00,0.0
-35.9,137.05,260.8,52.16,141.8,5,318.62,346.8,2019-12-20 14:12:00,2020-01-08 13:05:00,0.3
-35.9,137.1,7188.2,552.94,3501.9,13,328.73,354.7,2020-01-06 05:00:00,2020-01-09 04:06:00,8.1
-35.9,137.15,85.6,42.8,49.3,2,320.1,321.4,2020-01-11 04:10:00,2020-01-11 04:10:00,0.1
-35.9,137.20000000000002,70.2,23.4,26.6,3,346.87,367.0,2020-01-09 05:42:00,2020-01-09 05:42:00,0.1
-35.9,137.25,106.3,17.72,48.7,6,330.83,350.0,2020-01-12 04:48:00,2020-01-13 04:30:00,0.1
-35.9,137.3,15.3,15.3,15.3,1,332.7,332.7,2020-01-12 04:50:00,2020-01-12 04:50:00,0.0
-35.9,143.65,0.1,0.1,0.1,1,337.8,337.8,2019-09-17 04:45:00,2019-09-17 04:45:00,0.0
-35.9,144.25,0.6,0.6,0.6,1,296.7,296.7,2019-09-26 14:56:00,2019-09-26 14:56:00,0.0
-35.9,145.3,6.3,1.58,2.4,4,319.45,342.7,2019-12-15 14:54:00,2019-12-16 04:54:00,0.0
-35.9,145.6,7.8,7.8,7.8,1,345.9,345.9,2019-09-03 04:08:00,2019-09-03 04:08:00,0.0
-35.9,146.0,1.7,0.85,1.2,2,301.4,307.0,2019-09-03 15:28:00,2019-09-03 15:28:00,0.0
-35.9,146.4,1.1,1.1,1.1,1,314.3,314.3,2019-09-25 15:15:00,2019-09-25 15:15:00,0.0
-35.9,146.45000000000002,1.2,0.6,0.7,2,299.35,300.7,2019-09-01 14:25:00,2019-09-01 14:25:00,0.0
-35.9,147.45000000000002,7743.8,66.76,1798.9,116,330.21,415.5,2020-01-02 02:54:00,2020-01-03 15:36:00,8.7
-35.9,147.5,38449.0,108.61,7109.7,354,334.35,487.3,2020-01-01 03:12:00,2020-01-04 04:00:00,43.1
-35.9,147.55,25492.1,67.08,1685.7,380,342.36,502.3,2019-12-29 15:30:00,2020-01-04 04:00:00,28.6
-35.9,147.6,11867.0,40.64,1194.0,292,337.67,433.8,2019-12-29 15:44:00,2020-01-04 15:18:00,13.3
-35.9,147.65,7019.9,27.64,1077.7,254,330.8,442.8,2019-12-30 13:11:00,2020-01-04 04:00:00,7.9
-35.9,147.70000000000002,7774.8,58.02,1700.0,134,340.49,503.6,2019-09-14 04:01:00,2020-01-04 15:18:00,8.7
-35.9,147.75,59.1,7.39,29.5,8,321.16,335.5,2020-01-04 15:18:00,2020-01-04 15:18:00,0.1
-35.9,147.85,228.7,57.18,64.5,4,326.45,329.2,2020-01-04 13:25:00,2020-01-04 13:25:00,0.3
-35.9,147.9,2757.1,35.35,164.4,78,337.36,375.0,2019-12-31 14:54:00,2020-01-13 04:30:00,3.1
-35.9,147.95000000000002,3969.1,27.95,360.8,142,334.19,402.2,2020-01-04 04:00:00,2020-01-13 15:48:00,4.5
-35.9,148.0,1887.5,46.04,252.7,41,342.18,388.0,2020-01-04 13:25:00,2020-01-13 03:55:00,2.1
-35.9,148.05,10675.2,48.97,1050.0,218,339.04,472.1,2020-01-05 15:00:00,2020-01-13 04:30:00,12.0
-35.9,148.1,7856.6,60.9,645.1,129,342.5,444.5,2019-12-31 00:13:00,2020-01-14 04:40:00,8.8
-35.9,148.15,2710.0,23.57,198.5,115,336.4,394.4,2019-12-31 14:54:00,2020-01-05 15:00:00,3.0
-35.9,148.20000000000002,288.2,6.0,39.2,48,320.43,367.0,2019-12-31 14:54:00,2020-01-01 14:36:00,0.3
-35.9,148.25,134.4,3.28,26.6,41,309.93,347.8,2019-12-31 14:54:00,2020-01-04 04:00:00,0.2
-35.9,148.3,2254.1,12.05,263.5,187,329.02,405.0,2019-12-31 14:54:00,2020-01-04 04:00:00,2.5
-35.9,148.35,16382.8,43.46,1709.1,377,337.8,504.9,2019-12-31 14:54:00,2020-01-04 04:00:00,18.4
-35.9,148.4,15940.7,185.36,1668.1,86,360.3,503.2,2020-01-02 14:18:00,2020-01-04 04:00:00,17.9
-35.9,148.45000000000002,12.0,12.0,12.0,1,329.3,329.3,2020-01-04 04:00:00,2020-01-04 04:00:00,0.0
-35.9,148.65,332.1,11.86,39.9,28,328.08,367.0,2020-01-04 15:18:00,2020-01-14 04:12:00,0.4
-35.9,148.70000000000002,7737.2,59.06,1216.4,131,343.67,482.6,2020-01-01 03:12:00,2020-01-12 04:50:00,8.7
-35.9,148.75,2806.5,36.45,394.6,77,340.03,421.9,2019-09-03 00:07:00,2020-01-25 04:06:00,3.1
-35.9,148.8,56.0,9.33,41.7,6,313.35,346.9,2020-01-04 04:00:00,2020-01-13 14:06:00,0.1
-35.9,148.85,4941.3,15.69,272.0,315,326.41,402.1,2020-01-04 15:18:00,2020-01-30 15:30:00,5.5
-35.9,148.9,5967.0,23.96,817.7,249,329.75,458.7,2020-01-04 04:00:00,2020-01-14 15:30:00,6.7
-35.9,148.95000000000002,268.2,10.32,51.7,26,328.15,367.0,2020-01-08 04:24:00,2020-01-14 15:30:00,0.3
-35.9,149.35,653.0,26.12,65.5,25,342.1,367.0,2020-01-03 04:18:00,2020-01-10 03:48:00,0.7
-35.9,149.4,1132.1,62.89,225.2,18,358.04,398.7,2020-01-04 04:00:00,2020-01-04 04:00:00,1.3
-35.9,149.5,165.6,11.83,43.2,14,330.17,351.5,2020-01-14 15:30:00,2020-01-30 15:30:00,0.2
-35.9,149.55,491.2,11.7,61.5,42,322.37,352.3,2020-01-10 03:48:00,2020-01-30 15:40:00,0.6
-35.9,149.6,652.2,50.17,162.2,13,351.19,367.0,2020-01-10 03:25:00,2020-01-14 04:40:00,0.7
-35.9,149.65,13271.3,73.32,2755.8,181,340.22,458.8,2020-01-04 15:18:00,2020-01-30 04:40:00,14.9
-35.9,149.70000000000002,7402.2,28.25,1347.6,262,331.0,396.3,2020-01-10 03:48:00,2020-01-30 15:30:00,8.3
-35.9,149.75,4944.6,14.94,194.7,331,329.19,374.2,2020-01-07 14:24:00,2020-01-30 15:30:00,5.5
-35.9,149.8,986.4,13.89,183.8,71,325.67,367.0,2020-01-05 12:30:00,2020-01-23 14:24:00,1.1
-35.9,149.85,249.2,14.66,59.9,17,328.61,367.0,2020-01-05 15:00:00,2020-01-23 04:42:00,0.3
-35.9,149.9,557.3,9.61,97.6,58,321.7,367.0,2020-01-04 04:00:00,2020-01-29 15:48:00,0.6
-35.9,149.95000000000002,1315.2,7.31,53.5,180,322.11,367.0,2020-01-23 04:42:00,2020-01-30 15:30:00,1.5
-35.9,150.0,1602.2,11.28,114.4,142,324.3,367.0,2020-01-23 04:42:00,2020-01-30 15:30:00,1.8
-35.9,150.05,1649.1,28.43,187.0,58,346.26,367.0,2020-01-23 04:42:00,2020-01-30 04:12:00,1.8
-35.9,150.1,0.8,0.8,0.8,1,298.3,298.3,2020-01-05 15:00:00,2020-01-05 15:00:00,0.0
-35.85,136.55,1395.1,49.82,591.6,28,337.56,379.7,2020-01-06 05:00:00,2020-01-12 16:06:00,1.6
-35.85,136.6,15382.4,112.28,2503.9,137,350.22,502.1,2020-01-03 00:40:00,2020-01-09 04:06:00,17.3
-35.85,136.65,25922.7,589.15,2189.0,44,396.74,500.0,2020-01-03 00:40:00,2020-01-03 05:00:00,29.1
-35.85,136.70000000000002,18889.4,107.33,722.2,176,341.77,441.4,2019-12-30 03:54:00,2020-01-03 05:00:00,21.2
-35.85,136.75,17965.3,137.14,1838.4,131,352.63,503.1,2019-12-30 01:09:00,2020-01-03 05:00:00,20.1
